Site,Individual,Date,Time,Parameter_A,Parameter_B
Site_1,Site_1_Candidate_4,2025-07-09,16:00,60.18,19.11
Site_1,Site_1_Candidate_4,2025-07-09,16:15,92.22,39.14
Site_1,Site_1_Candidate_4,2025-07-09,16:30,75.23,9.55
Site_1,Site_1_Candidate_4,2025-07-09,16:45,64.01,12.4
Site_1,Site_1_Candidate_4,2025-07-09,17:00,53.41,41.48
Site_1,Site_1_Candidate_4,2025-07-09,17:15,79.17,43.38
Site_1,Site_1_Candidate_4,2025-07-09,17:30,65.12,48.52
Site_1,Site_1_Candidate_4,2025-07-08,09:00,94.15,8.84
Site_1,Site_1_Candidate_4,2025-07-08,09:15,66.14,19.83
Site_1,Site_1_Candidate_4,2025-07-08,09:30,67.01,6.82
Site_1,Site_1_Candidate_4,2025-07-08,09:45,87.93,46.93
Site_1,Site_1_Candidate_4,2025-07-08,10:00,60.11,27.54
Site_1,Site_1_Candidate_4,2025-07-08,10:15,61.31,39.91
Site_1,Site_1_Candidate_4,2025-07-08,10:30,58.87,19.88
Site_1,Site_1_Candidate_4,2025-07-08,10:45,74.8,15.77
Site_1,Site_1_Candidate_4,2025-07-08,11:00,62.34,14.57
Site_1,Site_1_Candidate_4,2025-07-08,11:15,93.96,25.65
Site_1,Site_1_Candidate_4,2025-07-08,11:30,78.31,17.39
Site_1,Site_1_Candidate_4,2025-07-08,11:45,73.76,6.58
Site_1,Site_1_Candidate_4,2025-07-08,12:00,82.73,0.95
Site_1,Site_1_Candidate_4,2025-07-08,12:15,72.8,11.27
Site_1,Site_1_Candidate_4,2025-07-08,12:30,61.44,0.19
Site_1,Site_1_Candidate_4,2025-07-08,12:45,66.72,43.55
Site_1,Site_1_Candidate_4,2025-07-08,13:00,70.01,29.83
Site_1,Site_1_Candidate_4,2025-07-08,13:15,67.77,18.23
Site_1,Site_1_Candidate_4,2025-07-08,13:30,69.93,34.15
Site_1,Site_1_Candidate_4,2025-07-08,13:45,81.28,23.99
Site_1,Site_1_Candidate_4,2025-07-08,14:00,69.38,4.72
Site_1,Site_1_Candidate_4,2025-07-08,14:15,77.13,42.96
Site_1,Site_1_Candidate_4,2025-07-08,14:30,94.38,42.58
Site_1,Site_1_Candidate_4,2025-07-08,14:45,52.1,48.83
Site_1,Site_1_Candidate_4,2025-07-08,15:00,62.89,19.52
Site_1,Site_1_Candidate_4,2025-07-08,15:15,69.09,2.42
Site_1,Site_1_Candidate_4,2025-07-08,15:30,51.89,16.45
Site_1,Site_1_Candidate_4,2025-07-08,15:45,88.3,6.25
Site_1,Site_1_Candidate_4,2025-07-08,16:00,78.13,46.58
Site_1,Site_1_Candidate_4,2025-07-08,16:15,89.06,46.95
Site_1,Site_1_Candidate_4,2025-07-08,16:30,76.3,2.86
Site_1,Site_1_Candidate_4,2025-07-08,16:45,64.77,12.5
Site_1,Site_1_Candidate_4,2025-07-08,17:00,65.56,34.61
Site_1,Site_1_Candidate_4,2025-07-08,17:15,73.28,36.63
Site_1,Site_1_Candidate_4,2025-07-08,17:30,60.7,13.43
Site_1,Site_1_Candidate_4,2025-07-07,09:00,77.43,15.84
Site_1,Site_1_Candidate_4,2025-07-07,09:15,79.89,43.54
Site_1,Site_1_Candidate_4,2025-07-07,09:30,57.56,38.37
Site_1,Site_1_Candidate_4,2025-07-07,09:45,58.14,29.72
Site_1,Site_1_Candidate_4,2025-07-07,10:00,70.13,46.74
Site_1,Site_1_Candidate_4,2025-07-07,10:15,77.73,1.43
Site_1,Site_1_Candidate_4,2025-07-07,10:30,91.78,1.14
Site_1,Site_1_Candidate_4,2025-07-07,10:45,99.9,15.86
Site_1,Site_1_Candidate_4,2025-07-07,11:00,77.42,45.57
Site_1,Site_1_Candidate_4,2025-07-07,11:15,75.65,43.44
Site_1,Site_1_Candidate_4,2025-07-07,11:30,53.36,0.48
Site_1,Site_1_Candidate_4,2025-07-07,11:45,81.01,17.33
Site_1,Site_1_Candidate_4,2025-07-07,12:00,83.33,9.8
Site_1,Site_1_Candidate_4,2025-07-07,12:15,88.07,18.84
Site_1,Site_1_Candidate_4,2025-07-07,12:30,60.74,35.45
Site_1,Site_1_Candidate_4,2025-07-07,12:45,88.79,16.84
Site_1,Site_1_Candidate_4,2025-07-07,13:00,77.47,4.59
Site_1,Site_1_Candidate_4,2025-07-07,13:15,92.79,24.57
Site_1,Site_1_Candidate_4,2025-07-07,13:30,73.47,47.97
Site_1,Site_1_Candidate_4,2025-07-07,13:45,96.02,42.66
Site_1,Site_1_Candidate_4,2025-07-07,14:00,86.4,5.11
Site_1,Site_1_Candidate_4,2025-07-07,14:15,72.63,42.6
Site_1,Site_1_Candidate_4,2025-07-07,14:30,87.06,14.59
Site_1,Site_1_Candidate_4,2025-07-07,14:45,63.38,17.83
Site_1,Site_1_Candidate_4,2025-07-07,15:00,51.85,34.97
Site_1,Site_1_Candidate_4,2025-07-07,15:15,72.14,4.77
Site_1,Site_1_Candidate_4,2025-07-07,15:30,99.83,32.9
Site_1,Site_1_Candidate_4,2025-07-07,15:45,99.39,31.74
Site_1,Site_1_Candidate_4,2025-07-07,16:00,86.34,17.0
Site_1,Site_1_Candidate_4,2025-07-07,16:15,57.86,27.88
Site_1,Site_1_Candidate_4,2025-07-07,16:30,90.34,35.19
Site_1,Site_1_Candidate_4,2025-07-07,16:45,67.61,13.88
Site_1,Site_1_Candidate_4,2025-07-07,17:00,52.61,2.29
Site_1,Site_1_Candidate_4,2025-07-07,17:15,88.43,43.26
Site_1,Site_1_Candidate_4,2025-07-07,17:30,85.49,5.81
Site_1,Site_1_Candidate_4,2025-07-06,09:00,67.79,47.35
Site_1,Site_1_Candidate_4,2025-07-06,09:15,56.77,32.78
Site_1,Site_1_Candidate_4,2025-07-06,09:30,85.31,22.02
Site_1,Site_1_Candidate_4,2025-07-06,09:45,77.51,17.73
Site_1,Site_1_Candidate_4,2025-07-06,10:00,89.69,0.1
Site_1,Site_1_Candidate_4,2025-07-06,10:15,91.74,4.76
Site_1,Site_1_Candidate_4,2025-07-06,10:30,58.93,35.85
Site_1,Site_1_Candidate_4,2025-07-06,10:45,52.79,14.06
Site_1,Site_1_Candidate_4,2025-07-06,11:00,75.98,47.88
Site_1,Site_1_Candidate_4,2025-07-06,11:15,85.0,0.32
Site_1,Site_1_Candidate_4,2025-07-06,11:30,52.82,5.14
Site_1,Site_1_Candidate_4,2025-07-06,11:45,60.54,19.06
Site_1,Site_1_Candidate_4,2025-07-06,12:00,59.99,27.13
Site_1,Site_1_Candidate_4,2025-07-06,12:15,93.97,33.18
Site_1,Site_1_Candidate_4,2025-07-06,12:30,85.22,6.43
Site_1,Site_1_Candidate_4,2025-07-06,12:45,63.77,35.55
Site_1,Site_1_Candidate_4,2025-07-06,13:00,56.93,16.32
Site_1,Site_1_Candidate_4,2025-07-06,13:15,60.24,47.29
Site_1,Site_1_Candidate_4,2025-07-06,13:30,87.35,38.4
Site_1,Site_1_Candidate_4,2025-07-06,13:45,73.67,35.21
Site_1,Site_1_Candidate_4,2025-07-06,14:00,64.72,16.06
Site_1,Site_1_Candidate_4,2025-07-06,14:15,81.9,47.78
Site_1,Site_1_Candidate_4,2025-07-06,14:30,98.6,43.8
Site_1,Site_1_Candidate_4,2025-07-06,14:45,70.65,32.25
Site_1,Site_1_Candidate_4,2025-07-06,15:00,55.44,25.79
Site_1,Site_1_Candidate_4,2025-07-06,15:15,85.74,12.03
Site_1,Site_1_Candidate_4,2025-07-06,15:30,76.99,3.08
Site_1,Site_1_Candidate_4,2025-07-06,15:45,68.25,28.69
Site_1,Site_1_Candidate_4,2025-07-06,16:00,80.78,21.35
Site_1,Site_1_Candidate_4,2025-07-06,16:15,62.56,17.15
Site_1,Site_1_Candidate_4,2025-07-06,16:30,84.23,49.28
Site_1,Site_1_Candidate_4,2025-07-06,16:45,91.07,27.55
Site_1,Site_1_Candidate_4,2025-07-06,17:00,66.41,4.74
Site_1,Site_1_Candidate_4,2025-07-06,17:15,68.67,15.07
Site_1,Site_1_Candidate_4,2025-07-06,17:30,94.72,23.56
Site_1,Site_1_Candidate_5,2025-07-15,09:00,82.63,14.6
Site_1,Site_1_Candidate_5,2025-07-15,09:15,92.65,20.28
Site_1,Site_1_Candidate_5,2025-07-15,09:30,93.44,0.01
Site_1,Site_1_Candidate_5,2025-07-15,09:45,50.07,35.67
Site_1,Site_1_Candidate_5,2025-07-15,10:00,52.22,30.57
Site_1,Site_1_Candidate_5,2025-07-15,10:15,93.0,13.58
Site_1,Site_1_Candidate_5,2025-07-15,10:30,66.73,32.68
Site_1,Site_1_Candidate_5,2025-07-15,10:45,69.39,8.59
Site_1,Site_1_Candidate_5,2025-07-15,11:00,91.4,31.59
Site_1,Site_1_Candidate_5,2025-07-15,11:15,95.53,25.38
Site_1,Site_1_Candidate_5,2025-07-15,11:30,79.5,12.32
Site_1,Site_1_Candidate_5,2025-07-15,11:45,76.87,19.61
Site_1,Site_1_Candidate_5,2025-07-15,12:00,81.74,3.71
Site_1,Site_1_Candidate_5,2025-07-15,12:15,58.23,26.6
Site_1,Site_1_Candidate_5,2025-07-15,12:30,66.11,16.03
Site_1,Site_1_Candidate_5,2025-07-15,12:45,50.76,8.29
Site_1,Site_1_Candidate_5,2025-07-15,13:00,50.42,42.22
Site_1,Site_1_Candidate_5,2025-07-15,13:15,94.82,39.02
Site_1,Site_1_Candidate_5,2025-07-15,13:30,64.47,23.01
Site_1,Site_1_Candidate_5,2025-07-15,13:45,52.13,4.51
Site_1,Site_1_Candidate_5,2025-07-15,14:00,81.65,25.88
Site_1,Site_1_Candidate_5,2025-07-15,14:15,66.2,43.41
Site_1,Site_1_Candidate_5,2025-07-15,14:30,74.5,37.66
Site_1,Site_1_Candidate_5,2025-07-15,14:45,61.66,26.53
Site_1,Site_1_Candidate_5,2025-07-15,15:00,71.75,44.41
Site_1,Site_1_Candidate_5,2025-07-15,15:15,79.9,17.78
Site_1,Site_1_Candidate_5,2025-07-15,15:30,66.38,13.09
Site_1,Site_1_Candidate_5,2025-07-15,15:45,76.47,40.8
Site_1,Site_1_Candidate_5,2025-07-15,16:00,61.07,0.77
Site_1,Site_1_Candidate_5,2025-07-15,16:15,59.87,19.89
Site_1,Site_1_Candidate_5,2025-07-15,16:30,79.51,36.29
Site_1,Site_1_Candidate_5,2025-07-15,16:45,57.49,10.0
Site_1,Site_1_Candidate_5,2025-07-15,17:00,67.94,44.41
Site_1,Site_1_Candidate_5,2025-07-15,17:15,97.48,44.38
Site_1,Site_1_Candidate_5,2025-07-15,17:30,91.53,15.16
Site_1,Site_1_Candidate_5,2025-07-14,09:00,68.29,10.12
Site_1,Site_1_Candidate_5,2025-07-14,09:15,96.43,4.4
Site_1,Site_1_Candidate_5,2025-07-14,09:30,68.38,40.95
Site_1,Site_1_Candidate_5,2025-07-14,09:45,51.45,39.76
Site_1,Site_1_Candidate_5,2025-07-14,10:00,54.78,33.65
Site_1,Site_1_Candidate_5,2025-07-14,10:15,55.75,16.49
Site_1,Site_1_Candidate_5,2025-07-14,10:30,53.68,15.96
Site_1,Site_1_Candidate_5,2025-07-14,10:45,93.73,45.06
Site_1,Site_1_Candidate_5,2025-07-14,11:00,76.86,48.36
Site_1,Site_1_Candidate_5,2025-07-14,11:15,57.93,30.68
Site_1,Site_1_Candidate_5,2025-07-14,11:30,55.91,0.37
Site_1,Site_1_Candidate_5,2025-07-14,11:45,54.39,37.31
Site_1,Site_1_Candidate_5,2025-07-14,12:00,79.07,15.23
Site_1,Site_1_Candidate_5,2025-07-14,12:15,52.78,12.31
Site_1,Site_1_Candidate_5,2025-07-14,12:30,82.04,37.86
Site_1,Site_1_Candidate_5,2025-07-14,12:45,72.35,22.91
Site_1,Site_1_Candidate_5,2025-07-14,13:00,98.78,9.06
Site_1,Site_1_Candidate_5,2025-07-14,13:15,69.89,19.41
Site_1,Site_1_Candidate_5,2025-07-14,13:30,52.99,3.76
Site_1,Site_1_Candidate_5,2025-07-14,13:45,76.08,0.09
Site_1,Site_1_Candidate_5,2025-07-14,14:00,82.54,41.27
Site_1,Site_1_Candidate_5,2025-07-14,14:15,97.1,31.59
Site_1,Site_1_Candidate_5,2025-07-14,14:30,62.38,29.48
Site_1,Site_1_Candidate_5,2025-07-14,14:45,65.16,23.24
Site_1,Site_1_Candidate_5,2025-07-14,15:00,69.28,29.88
Site_1,Site_1_Candidate_5,2025-07-14,15:15,53.31,17.19
Site_1,Site_1_Candidate_5,2025-07-14,15:30,95.38,10.82
Site_1,Site_1_Candidate_5,2025-07-14,15:45,63.32,42.77
Site_1,Site_1_Candidate_5,2025-07-14,16:00,92.38,8.73
Site_1,Site_1_Candidate_5,2025-07-14,16:15,83.73,12.0
Site_1,Site_1_Candidate_5,2025-07-14,16:30,85.37,24.39
Site_1,Site_1_Candidate_5,2025-07-14,16:45,57.62,16.18
Site_1,Site_1_Candidate_5,2025-07-14,17:00,83.42,46.86
Site_1,Site_1_Candidate_5,2025-07-14,17:15,90.66,29.38
Site_1,Site_1_Candidate_5,2025-07-14,17:30,69.94,19.46
Site_1,Site_1_Candidate_5,2025-07-13,09:00,54.62,12.81
Site_1,Site_1_Candidate_5,2025-07-13,09:15,57.39,39.92
Site_1,Site_1_Candidate_5,2025-07-13,09:30,74.2,40.83
Site_1,Site_1_Candidate_5,2025-07-13,09:45,73.9,16.44
Site_1,Site_1_Candidate_5,2025-07-13,10:00,75.26,29.38
Site_1,Site_1_Candidate_5,2025-07-13,10:15,64.97,46.69
Site_1,Site_1_Candidate_5,2025-07-13,10:30,72.95,18.86
Site_1,Site_1_Candidate_5,2025-07-13,10:45,64.31,9.16
Site_1,Site_1_Candidate_5,2025-07-13,11:00,62.71,16.11
Site_1,Site_1_Candidate_5,2025-07-13,11:15,68.62,0.47
Site_1,Site_1_Candidate_5,2025-07-13,11:30,79.59,6.88
Site_1,Site_1_Candidate_5,2025-07-13,11:45,76.03,44.34
Site_1,Site_1_Candidate_5,2025-07-13,12:00,54.11,21.88
Site_1,Site_1_Candidate_5,2025-07-13,12:15,87.88,47.9
Site_1,Site_1_Candidate_5,2025-07-13,12:30,56.14,4.59
Site_1,Site_1_Candidate_5,2025-07-13,12:45,96.62,28.75
Site_1,Site_1_Candidate_5,2025-07-13,13:00,93.97,1.29
Site_1,Site_1_Candidate_5,2025-07-13,13:15,63.75,1.33
Site_1,Site_1_Candidate_5,2025-07-13,13:30,63.7,43.91
Site_1,Site_1_Candidate_5,2025-07-13,13:45,70.51,49.4
Site_1,Site_1_Candidate_5,2025-07-13,14:00,78.52,1.23
Site_1,Site_1_Candidate_5,2025-07-13,14:15,65.85,0.16
Site_1,Site_1_Candidate_5,2025-07-13,14:30,99.32,12.85
Site_1,Site_1_Candidate_5,2025-07-13,14:45,75.8,32.86
Site_1,Site_1_Candidate_5,2025-07-13,15:00,90.33,23.27
Site_1,Site_1_Candidate_5,2025-07-13,15:15,72.03,31.66
Site_1,Site_1_Candidate_5,2025-07-13,15:30,81.76,44.95
Site_1,Site_1_Candidate_5,2025-07-13,15:45,96.47,42.8
Site_1,Site_1_Candidate_5,2025-07-13,16:00,60.25,28.47
Site_1,Site_1_Candidate_5,2025-07-13,16:15,54.01,13.26
Site_1,Site_1_Candidate_5,2025-07-13,16:30,88.02,28.07
Site_1,Site_1_Candidate_5,2025-07-13,16:45,55.12,37.2
Site_1,Site_1_Candidate_5,2025-07-13,17:00,88.2,49.48
Site_1,Site_1_Candidate_5,2025-07-13,17:15,67.53,5.95
Site_1,Site_1_Candidate_5,2025-07-13,17:30,98.43,33.05
Site_1,Site_1_Candidate_5,2025-07-12,09:00,94.67,30.71
Site_1,Site_1_Candidate_5,2025-07-12,09:15,72.03,15.94
Site_1,Site_1_Candidate_5,2025-07-12,09:30,59.12,13.1
Site_1,Site_1_Candidate_5,2025-07-12,09:45,51.53,48.13
Site_1,Site_1_Candidate_5,2025-07-12,10:00,59.38,3.3
Site_1,Site_1_Candidate_5,2025-07-12,10:15,97.56,10.73
Site_1,Site_1_Candidate_5,2025-07-12,10:30,62.04,15.34
Site_1,Site_1_Candidate_5,2025-07-12,10:45,53.98,38.14
Site_1,Site_1_Candidate_5,2025-07-12,11:00,89.44,44.46
Site_1,Site_1_Candidate_5,2025-07-12,11:15,73.91,49.87
Site_1,Site_1_Candidate_5,2025-07-12,11:30,99.72,7.54
Site_1,Site_1_Candidate_5,2025-07-12,11:45,96.79,11.22
Site_1,Site_1_Candidate_5,2025-07-12,12:00,65.35,25.73
Site_1,Site_1_Candidate_5,2025-07-12,12:15,79.48,10.23
Site_1,Site_1_Candidate_5,2025-07-12,12:30,97.13,7.91
Site_1,Site_1_Candidate_5,2025-07-12,12:45,86.01,36.56
Site_1,Site_1_Candidate_5,2025-07-12,13:00,65.38,19.6
Site_1,Site_1_Candidate_5,2025-07-12,13:15,98.64,49.43
Site_1,Site_1_Candidate_5,2025-07-12,13:30,94.0,1.16
Site_1,Site_1_Candidate_5,2025-07-12,13:45,55.21,43.2
Site_1,Site_1_Candidate_5,2025-07-12,14:00,55.96,41.12
Site_1,Site_1_Candidate_5,2025-07-12,14:15,53.35,32.21
Site_1,Site_1_Candidate_5,2025-07-12,14:30,82.43,26.81
Site_1,Site_1_Candidate_5,2025-07-12,14:45,95.33,10.84
Site_1,Site_1_Candidate_5,2025-07-12,15:00,96.94,34.05
Site_1,Site_1_Candidate_5,2025-07-12,15:15,79.68,15.4
Site_1,Site_1_Candidate_5,2025-07-12,15:30,78.15,17.18
Site_1,Site_1_Candidate_5,2025-07-12,15:45,76.37,10.88
Site_1,Site_1_Candidate_5,2025-07-12,16:00,89.89,27.63
Site_1,Site_1_Candidate_5,2025-07-12,16:15,86.43,6.57
Site_1,Site_1_Candidate_5,2025-07-12,16:30,94.64,7.2
Site_1,Site_1_Candidate_5,2025-07-12,16:45,69.64,34.81
Site_1,Site_1_Candidate_5,2025-07-12,17:00,70.74,22.11
Site_1,Site_1_Candidate_5,2025-07-12,17:15,51.98,1.92
Site_1,Site_1_Candidate_5,2025-07-12,17:30,58.84,13.55
Site_1,Site_1_Candidate_5,2025-07-11,09:00,51.65,6.35
Site_1,Site_1_Candidate_5,2025-07-11,09:15,90.23,43.21
Site_1,Site_1_Candidate_5,2025-07-11,09:30,74.75,13.09
Site_1,Site_1_Candidate_5,2025-07-11,09:45,77.58,45.58
Site_1,Site_1_Candidate_5,2025-07-11,10:00,67.59,6.35
Site_1,Site_1_Candidate_5,2025-07-11,10:15,97.55,36.83
Site_1,Site_1_Candidate_5,2025-07-11,10:30,90.32,45.5
Site_1,Site_1_Candidate_5,2025-07-11,10:45,53.15,19.15
Site_1,Site_1_Candidate_5,2025-07-11,11:00,66.21,37.21
Site_1,Site_1_Candidate_5,2025-07-11,11:15,64.36,37.32
Site_1,Site_1_Candidate_5,2025-07-11,11:30,67.29,2.68
Site_1,Site_1_Candidate_5,2025-07-11,11:45,59.98,40.66
Site_1,Site_1_Candidate_5,2025-07-11,12:00,56.41,42.75
Site_1,Site_1_Candidate_5,2025-07-11,12:15,92.29,48.75
Site_1,Site_1_Candidate_5,2025-07-11,12:30,55.05,28.26
Site_1,Site_1_Candidate_5,2025-07-11,12:45,77.65,7.14
Site_1,Site_1_Candidate_5,2025-07-11,13:00,63.73,13.37
Site_1,Site_1_Candidate_5,2025-07-11,13:15,99.12,44.51
Site_1,Site_1_Candidate_5,2025-07-11,13:30,90.29,12.83
Site_1,Site_1_Candidate_5,2025-07-11,13:45,70.85,49.54
Site_1,Site_1_Candidate_5,2025-07-11,14:00,94.93,17.3
Site_1,Site_1_Candidate_5,2025-07-11,14:15,95.92,46.3
Site_1,Site_1_Candidate_5,2025-07-11,14:30,54.53,27.64
Site_1,Site_1_Candidate_5,2025-07-11,14:45,94.87,14.23
Site_1,Site_1_Candidate_5,2025-07-11,15:00,78.78,32.91
Site_1,Site_1_Candidate_5,2025-07-11,15:15,76.1,35.12
Site_1,Site_1_Candidate_5,2025-07-11,15:30,64.14,41.7
Site_1,Site_1_Candidate_5,2025-07-11,15:45,74.38,21.17
Site_1,Site_1_Candidate_5,2025-07-11,16:00,94.83,48.48
Site_1,Site_1_Candidate_5,2025-07-11,16:15,52.52,8.93
Site_1,Site_1_Candidate_5,2025-07-11,16:30,85.5,48.69
Site_1,Site_1_Candidate_5,2025-07-11,16:45,70.42,0.25
Site_1,Site_1_Candidate_5,2025-07-11,17:00,61.93,27.57
Site_1,Site_1_Candidate_5,2025-07-11,17:15,67.76,11.77
Site_1,Site_1_Candidate_5,2025-07-11,17:30,60.62,35.67
Site_1,Site_1_Candidate_5,2025-07-10,09:00,70.52,41.71
Site_1,Site_1_Candidate_5,2025-07-10,09:15,54.22,15.16
Site_1,Site_1_Candidate_5,2025-07-10,09:30,95.65,7.44
Site_1,Site_1_Candidate_5,2025-07-10,09:45,75.95,34.95
Site_1,Site_1_Candidate_5,2025-07-10,10:00,51.71,47.52
Site_1,Site_1_Candidate_5,2025-07-10,10:15,57.69,49.75
Site_1,Site_1_Candidate_5,2025-07-10,10:30,52.25,2.92
Site_1,Site_1_Candidate_5,2025-07-10,10:45,71.72,41.76
Site_1,Site_1_Candidate_5,2025-07-10,11:00,86.42,10.36
Site_1,Site_1_Candidate_5,2025-07-10,11:15,75.19,35.45
Site_1,Site_1_Candidate_5,2025-07-10,11:30,54.24,17.77
Site_1,Site_1_Candidate_5,2025-07-10,11:45,88.21,20.56
Site_1,Site_1_Candidate_5,2025-07-10,12:00,88.9,26.87
Site_1,Site_1_Candidate_5,2025-07-10,12:15,70.78,33.82
Site_1,Site_1_Candidate_5,2025-07-10,12:30,75.44,28.07
Site_1,Site_1_Candidate_5,2025-07-10,12:45,80.05,28.32
Site_1,Site_1_Candidate_5,2025-07-10,13:00,59.1,21.96
Site_1,Site_1_Candidate_5,2025-07-10,13:15,54.73,3.55
Site_1,Site_1_Candidate_5,2025-07-10,13:30,65.05,45.56
Site_1,Site_1_Candidate_5,2025-07-10,13:45,72.54,3.73
Site_1,Site_1_Candidate_5,2025-07-10,14:00,90.49,14.35
Site_1,Site_1_Candidate_5,2025-07-10,14:15,61.7,6.39
Site_1,Site_1_Candidate_5,2025-07-10,14:30,83.79,29.99
Site_1,Site_1_Candidate_5,2025-07-10,14:45,54.75,17.42
Site_1,Site_1_Candidate_5,2025-07-10,15:00,55.12,18.76
Site_1,Site_1_Candidate_5,2025-07-10,15:15,98.5,12.97
Site_1,Site_1_Candidate_5,2025-07-10,15:30,67.3,3.02
Site_1,Site_1_Candidate_5,2025-07-10,15:45,88.0,38.18
Site_1,Site_1_Candidate_5,2025-07-10,16:00,86.83,31.87
Site_1,Site_1_Candidate_5,2025-07-10,16:15,63.92,25.3
Site_1,Site_1_Candidate_5,2025-07-10,16:30,53.51,34.21
Site_1,Site_1_Candidate_5,2025-07-10,16:45,61.85,32.62
Site_1,Site_1_Candidate_5,2025-07-10,17:00,96.9,0.49
Site_1,Site_1_Candidate_5,2025-07-10,17:15,67.9,29.88
Site_1,Site_1_Candidate_5,2025-07-10,17:30,67.72,16.36
Site_1,Site_1_Candidate_5,2025-07-09,09:00,52.55,38.65
Site_1,Site_1_Candidate_5,2025-07-09,09:15,68.97,21.16
Site_1,Site_1_Candidate_5,2025-07-09,09:30,60.89,0.19
Site_1,Site_1_Candidate_5,2025-07-09,09:45,58.1,13.59
Site_1,Site_1_Candidate_5,2025-07-09,10:00,66.66,28.31
Site_1,Site_1_Candidate_5,2025-07-09,10:15,59.03,11.51
Site_1,Site_1_Candidate_5,2025-07-09,10:30,75.54,28.81
Site_1,Site_1_Candidate_5,2025-07-09,10:45,88.27,12.68
Site_1,Site_1_Candidate_5,2025-07-09,11:00,72.43,27.75
Site_1,Site_1_Candidate_5,2025-07-09,11:15,60.55,35.99
Site_1,Site_1_Candidate_5,2025-07-09,11:30,71.58,7.0
Site_1,Site_1_Candidate_5,2025-07-09,11:45,90.77,40.24
Site_1,Site_1_Candidate_5,2025-07-09,12:00,65.45,44.62
Site_1,Site_1_Candidate_5,2025-07-09,12:15,74.97,10.14
Site_1,Site_1_Candidate_5,2025-07-09,12:30,85.47,33.49
Site_1,Site_1_Candidate_5,2025-07-09,12:45,92.89,43.5
Site_1,Site_1_Candidate_5,2025-07-09,13:00,70.3,28.34
Site_1,Site_1_Candidate_5,2025-07-09,13:15,65.76,23.24
Site_1,Site_1_Candidate_5,2025-07-09,13:30,94.47,12.54
Site_1,Site_1_Candidate_5,2025-07-09,13:45,87.71,29.1
Site_1,Site_1_Candidate_5,2025-07-09,14:00,72.57,13.26
Site_1,Site_1_Candidate_5,2025-07-09,14:15,75.62,32.89
Site_1,Site_1_Candidate_5,2025-07-09,14:30,55.68,43.41
Site_1,Site_1_Candidate_5,2025-07-09,14:45,59.86,33.13
Site_1,Site_1_Candidate_5,2025-07-09,15:00,89.38,47.82
Site_1,Site_1_Candidate_5,2025-07-09,15:15,55.41,8.26
Site_1,Site_1_Candidate_5,2025-07-09,15:30,84.38,29.14
Site_1,Site_1_Candidate_5,2025-07-09,15:45,68.76,2.68
Site_1,Site_1_Candidate_5,2025-07-09,16:00,60.38,21.05
Site_1,Site_1_Candidate_5,2025-07-09,16:15,75.79,19.41
Site_1,Site_1_Candidate_5,2025-07-09,16:30,56.47,19.57
Site_1,Site_1_Candidate_5,2025-07-09,16:45,60.99,8.78
Site_1,Site_1_Candidate_5,2025-07-09,17:00,93.85,19.68
Site_1,Site_1_Candidate_5,2025-07-09,17:15,73.51,27.92
Site_1,Site_1_Candidate_5,2025-07-09,17:30,76.88,17.94
Site_1,Site_1_Candidate_5,2025-07-08,09:00,75.13,6.56
Site_1,Site_1_Candidate_5,2025-07-08,09:15,66.44,41.92
Site_1,Site_1_Candidate_5,2025-07-08,09:30,70.07,32.15
Site_1,Site_1_Candidate_5,2025-07-08,09:45,84.94,29.83
Site_1,Site_1_Candidate_5,2025-07-08,10:00,87.79,47.52
Site_1,Site_1_Candidate_5,2025-07-08,10:15,77.98,24.16
Site_1,Site_1_Candidate_5,2025-07-08,10:30,66.8,45.76
Site_1,Site_1_Candidate_5,2025-07-08,10:45,51.76,37.72
Site_1,Site_1_Candidate_5,2025-07-08,11:00,84.68,17.64
Site_1,Site_1_Candidate_5,2025-07-08,11:15,75.23,3.87
Site_1,Site_1_Candidate_5,2025-07-08,11:30,94.94,12.02
Site_1,Site_1_Candidate_5,2025-07-08,11:45,88.41,40.08
Site_1,Site_1_Candidate_5,2025-07-08,12:00,72.16,21.28
Site_1,Site_1_Candidate_5,2025-07-08,12:15,87.54,8.74
Site_1,Site_1_Candidate_5,2025-07-08,12:30,55.23,5.73
Site_1,Site_1_Candidate_5,2025-07-08,12:45,63.32,19.97
Site_1,Site_1_Candidate_5,2025-07-08,13:00,62.98,33.65
Site_1,Site_1_Candidate_5,2025-07-08,13:15,70.59,21.75
Site_1,Site_1_Candidate_5,2025-07-08,13:30,64.18,46.85
Site_1,Site_1_Candidate_5,2025-07-08,13:45,78.25,21.68
Site_1,Site_1_Candidate_5,2025-07-08,14:00,53.58,19.77
Site_1,Site_1_Candidate_5,2025-07-08,14:15,52.65,28.99
Site_1,Site_1_Candidate_5,2025-07-08,14:30,62.9,38.47
Site_1,Site_1_Candidate_5,2025-07-08,14:45,60.33,7.93
Site_1,Site_1_Candidate_5,2025-07-08,15:00,84.88,47.26
Site_1,Site_1_Candidate_5,2025-07-08,15:15,99.65,47.59
Site_1,Site_1_Candidate_5,2025-07-08,15:30,67.23,44.94
Site_1,Site_1_Candidate_5,2025-07-08,15:45,66.54,33.96
Site_1,Site_1_Candidate_5,2025-07-08,16:00,74.49,46.67
Site_1,Site_1_Candidate_5,2025-07-08,16:15,91.18,12.23
Site_1,Site_1_Candidate_5,2025-07-08,16:30,74.14,36.86
